game_id	player_id	sector_id	tic	pos_x	pos_y	pos_z	mom_x	mom_y	fov	vision_ang	health	armor	ammo
2	1	5	441	-2530.3	-4426.85	0.0	-1.04	-11.56	90.0	4.3945	1	54	188
2	1	5	442	-2534.89	-4450.81	0.0	-0.52	-7.71	90.0	4.5233	2	77	113
2	1	5	443	-2537.14	-4472.66	0.0	-1.9	-6.78	90.0	4.6096	1	31	163
2	1	5	444	-2538.94	-4487.63	0.0	-2.54	-19.15	90.0	4.5928	2	187	33
2	1	5	445	-2540.62	-4496.18	0.0	-4.02	-7.97	90.0	4.5187	1	173	39
2	1	5	446	-2541.4	-4504.42	0.0	-1.29	-21.07	90.0	4.6176	1	0	136
2	1	5	447	-2544.78	-4526.7	0.0	-1.61	-15.18	90.0	4.5621	2	158	134
2	1	5	448	-2544.96	-4527.68	0.0	-2.55	-14.04	90.0	4.5325	3	148	237
2	1	5	449	-2546.82	-4533.64	0.0	-7.31	-20.18	90.0	4.4091	4	10	279
2	1	5	450	-2550.13	-4544.97	0.0	-1.97	-6.23	90.0	4.4282	6	155	82
2	1	5	451	-2552.58	-4552.14	0.0	-7.98	-4.39	90.0	4.3835	5	146	187
2	1	5	452	-2556.4	-4571.04	0.0	-3.46	-8.78	90.0	4.5128	3	152	12
2	1	5	453	-2559.27	-4582.43	0.0	-2.34	-5.25	90.0	4.4655	4	126	145
2	1	5	454	-2565.02	-4604.95	0.0	-3.61	-19.68	90.0	4.4625	1	93	150
2	1	5	455	-2572.6	-4624.38	0.0	-2.35	-2.21	90.0	4.3405	1	189	242
2	1	5	456	-2573.67	-4626.64	0.0	-2.08	-14.3	90.0	4.2698	1	64	107
2	1	5	457	-2581.91	-4649.86	0.0	-4.37	-9.38	90.0	4.3712	3	20	215
2	1	5	458	-2582.66	-4652.22	0.0	-4.95	-19.85	90.0	4.4045	3	94	20
2	1	5	459	-2585.13	-4659.35	0.0	-7.04	-6.15	90.0	4.3796	4	143	105
2	1	5	460	-2591.74	-4676.22	0.0	-8.15	-18.56	90.0	4.3392	4	24	88
2	1	5	461	-2592.58	-4677.83	0.0	-9.17	-18.18	90.0	4.2285	1	130	74
2	1	5	462	-2602.1	-4691.57	0.0	-5.96	-15.79	90.0	4.1064	1	81	146
2	1	5	463	-2615.96	-4711.78	0.0	-11.39	-6.02	90.0	4.1113	3	109	117
2	1	5	464	-2623.82	-4726.09	0.0	-2.5	-15.02	90.0	4.2102	3	156	120
2	1	5	465	-2625.23	-4728.97	0.0	-8.21	-14.34	90.0	4.2559	1	183	54
2	1	5	466	-2630.3	-4739.01	0.0	-7.49	-4.39	90.0	4.245	1	111	11
2	1	5	467	-2640.65	-4760.72	0.0	-4.62	-21.55	90.0	4.2676	1	72	23
2	1	5	468	-2648.64	-4780.19	0.0	-5.83	-20.26	90.0	4.3228	1	88	101
2	1	5	469	-2658.26	-4801.99	0.0	-7.07	-7.64	90.0	4.2966	1	170	35
2	1	5	470	-2662.42	-4808.74	0.0	-12.03	-2.72	90.0	4.1605	1	118	33
2	1	5	471	-2667.17	-4816.65	0.0	-2.21	-17.32	90.0	4.1722	1	140	100
2	1	5	472	-2667.99	-4818.4	0.0	-0.97	-12.85	90.0	4.2728	3	16	33
2	1	5	473	-2669.28	-4820.65	0.0	-12.11	-14.11	90.0	4.1917	2	191	277
2	1	5	474	-2682.85	-4837.94	0.0	-6.47	-10.41	90.0	4.0469	1	130	300
2	1	5	475	-2686.84	-4844.19	0.0	-0.22	-0.27	90.0	4.1441	1	77	210
2	1	5	476	-2689.7	-4849.27	0.0	-9.15	-1.77	90.0	4.1997	1	51	64
2	1	5	477	-2691.21	-4852.12	0.0	-10.54	-18.79	90.0	4.2266	1	41	28
2	1	5	478	-2691.51	-4852.67	0.0	-6.75	-15.98	90.0	4.2057	1	159	54
2	1	5	479	-2698.7	-4863.23	0.0	-0.62	-6.88	90.0	4.1148	1	123	17
2	1	5	480	-2709.3	-4879.3	0.0	-8.41	-17.78	90.0	4.1293	1	46	29
2	1	5	481	-2714.64	-4890.46	0.0	-0.94	-11.33	90.0	4.2658	3	157	237
2	1	5	482	-2719.15	-4897.19	0.0	-8.56	-14.08	90.0	4.1226	5	8	23
2	1	5	483	-2733.37	-4914.41	0.0	-7.73	-12.93	90.0	4.0221	2	166	263
2	1	5	484	-2747.94	-4933.07	0.0	-2.23	-17.72	90.0	4.0493	1	101	48
2	1	5	485	-2747.99	-4933.14	0.0	-12.98	-17.42	90.0	4.14	1	69	213
2	1	6	486	-2755.63	-4948.4	0.0	-10.5	-3.39	90.0	4.2482	2	129	17
2	1	6	487	-2758.98	-4955.26	0.0	-9.23	-1.1	90.0	4.2576	1	156	97
2	1	6	488	-2766.91	-4969.87	0.0	-4.05	-7.75	90.0	4.2151	3	12	23
2	1	6	489	-2769.61	-4973.92	0.0	-1.63	-7.33	90.0	4.124	5	125	105
2	1	6	490	-2778.97	-4985.15	0.0	-1.22	-17.22	90.0	4.0176	6	180	291
2	1	6	491	-2794.54	-5002.06	0.0	-0.84	-0.95	90.0	3.9684	6	122	221
2	1	6	492	-2804.04	-5013.1	0.0	-9.35	-14.91	90.0	4.002	3	47	35
2	1	6	493	-2805.82	-5015.92	0.0	-12.31	-19.83	90.0	4.1472	3	23	45
2	1	6	494	-2806.42	-5017.1	0.0	-10.28	-17.56	90.0	4.2449	1	187	30
2	1	6	495	-2808.71	-5022.88	0.0	-5.21	-14.21	90.0	4.3349	3	145	168
2	1	6	496	-2810.6	-5028.96	0.0	-5.7	-22.71	90.0	4.4109	5	71	187
2	1	6	497	-2815.39	-5046.71	0.0	-5.82	-23.23	90.0	4.4488	3	93	235
2	1	6	498	-2817.88	-5062.03	0.0	-2.93	-4.56	90.0	4.5516	5	162	290
2	1	6	499	-2818.23	-5067.07	0.0	-1.47	-20.52	90.0	4.6432	6	143	230
2	1	6	500	-2819.05	-5082.06	0.0	-0.49	-21.85	90.0	4.6577	4	59	139
2	7	3	1	670.15	-714.23	0.0	-10.34	-1.2	90.0	3.4756	102	26	280
2	7	3	2	663.24	-715.98	0.0	-14.08	-6.05	90.0	3.3898	104	168	124
2	7	3	3	645.45	-718.05	0.0	-6.0	-2.48	90.0	3.2576	103	162	232
2	7	3	4	624.16	-718.63	0.0	-0.97	-0.49	90.0	3.1687	100	128	255
2	7	3	5	614.87	-719.64	0.0	-4.47	-0.63	90.0	3.2502	102	104	210
2	7	3	6	593.77	-723.83	0.0	-2.43	-1.37	90.0	3.3377	102	154	296
2	7	3	7	574.17	-725.03	0.0	-18.37	-0.05	90.0	3.2025	100	22	18
2	7	3	8	549.51	-724.71	0.0	-6.9	0.15	90.0	3.1287	97	154	88
2	7	3	9	531.59	-723.2	0.0	-1.91	1.0	90.0	3.0575	94	124	100
2	7	3	10	520.37	-721.59	0.0	-11.95	1.17	90.0	2.9988	94	0	109
2	7	3	11	506.91	-721.2	0.0	-21.83	0.67	90.0	3.1126	96	125	55
2	7	2	12	498.89	-720.24	0.0	-17.94	0.64	90.0	3.0235	94	145	146
2	7	2	13	485.45	-717.67	0.0	-18.95	3.18	90.0	2.9524	95	167	288
2	7	2	14	465.34	-715.91	0.0	-1.39	1.78	90.0	3.0545	93	24	62
2	7	2	15	451.64	-715.73	0.0	-24.97	0.3	90.0	3.1284	90	179	15
2	7	2	16	438.79	-714.91	0.0	-9.42	1.13	90.0	3.0778	90	36	99
2	7	2	17	422.22	-715.11	0.0	-9.48	-0.27	90.0	3.1537	89	51	48
2	7	2	18	400.64	-715.39	0.0	-11.06	-0.03	90.0	3.1542	91	37	79
2	7	2	19	381.75	-717.9	0.0	-7.23	-3.11	90.0	3.2737	92	12	57
2	7	2	20	377.29	-717.92	0.0	-4.21	-0.01	90.0	3.1474	89	115	112
2	7	2	21	354.16	-714.86	0.0	-19.41	0.33	90.0	3.01	89	172	236
2	7	2	22	343.91	-712.69	0.0	-0.15	3.07	90.0	2.9329	91	130	290
2	7	2	23	339.37	-711.85	0.0	-19.35	1.26	90.0	2.9596	91	178	267
2	7	2	24	326.42	-711.03	0.0	-22.4	0.77	90.0	3.0784	91	181	247
2	7	2	25	321.96	-711.15	0.0	-12.45	-0.09	90.0	3.1675	91	91	165
2	7	2	26	315.11	-710.95	0.0	-14.26	0.63	90.0	3.1128	90	182	286
2	7	2	27	311.27	-710.92	0.0	-18.11	0.11	90.0	3.1337	92	196	184
2	7	2	28	304.32	-710.05	0.0	-15.7	2.52	90.0	3.0172	94	110	168
2	7	2	29	284.1	-706.48	0.0	-20.94	2.53	90.0	2.9669	92	62	121
2	7	2	30	261.02	-702.72	0.0	-17.91	3.62	90.0	2.9801	92	14	168
2	7	1	31	246.31	-700.41	0.0	-13.06	1.94	90.0	2.9858	91	125	29
2	7	1	32	221.84	-699.72	0.0	-18.49	0.14	90.0	3.1132	93	24	76
2	7	1	33	209.09	-699.02	0.0	-3.68	1.07	90.0	3.0866	93	50	79
2	7	1	34	187.6	-700.67	0.0	-8.08	-0.59	90.0	3.2185	90	22	53
2	7	1	35	163.29	-702.94	0.0	-5.2	-0.04	90.0	3.2346	88	108	65
2	7	1	36	149.36	-704.64	0.0	-14.97	-1.43	90.0	3.2631	89	155	200
2	7	1	37	127.01	-710.74	0.0	-11.25	-1.82	90.0	3.4079	91	124	49
2	7	1	38	104.22	-715.54	0.0	-9.29	-3.02	90.0	3.349	88	89	189
2	7	1	39	88.33	-720.26	0.0	-21.6	-2.45	90.0	3.4306	85	150	14
2	7	1	40	64.79	-726.28	0.0	-2.96	-1.79	90.0	3.392	85	75	199
2	7	1	41	42.33	-732.91	0.0	-11.8	-2.71	90.0	3.4287	83	45	237
2	7	1	42	19.19	-741.52	0.0	-4.69	-5.11	90.0	3.4976	85	40	250
2	7	1	43	17.53	-742.01	0.0	-16.03	-4.36	90.0	3.4312	85	170	243
2	7	1	44	2.76	-745.0	0.0	-7.57	-2.52	90.0	3.3408	85	66	33
2	7	1	45	-2.28	-745.88	0.0	-15.13	-3.36	90.0	3.3157	84	152	71
2	7	1	46	-22.75	-752.23	0.0	-19.24	-2.54	90.0	3.4424	84	133	196
2	7	1	47	-31.66	-754.57	0.0	-5.4	-1.61	90.0	3.3985	84	199	286
2	7	1	48	-34.07	-755.55	0.0	-6.22	-9.18	90.0	3.5241	81	114	5
2	7	1	49	-49.26	-759.5	0.0	-0.84	-5.61	90.0	3.3964	79	198	164
2	7	1	50	-50.61	-759.67	0.0	-9.19	-2.14	90.0	3.2679	78	171	171
2	7	1	51	-64.29	-760.62	0.0	-14.04	-1.69	90.0	3.2109	75	136	68
2	7	1	52	-70.08	-761.6	0.0	-3.07	-0.72	90.0	3.3092	73	33	270
2	7	1	53	-76.33	-762.97	0.0	-22.17	-0.4	90.0	3.3569	73	108	198
2	7	1	54	-80.09	-763.44	0.0	-8.99	-0.45	90.0	3.2663	70	115	26
2	7	1	55	-83.4	-763.64	0.0	-0.55	-1.22	90.0	3.2028	68	116	153
2	7	1	56	-106.29	-761.75	0.0	-3.88	0.82	90.0	3.059	70	200	173
2	7	1	57	-118.98	-760.43	0.0	-21.0	0.63	90.0	3.0382	72	92	71
2	7	1	58	-142.29	-759.81	0.0	-13.08	0.63	90.0	3.115	73	193	247
2	7	1	59	-161.87	-759.3	0.0	-24.97	0.46	90.0	3.1152	72	115	49
2	7	1	60	-172.47	-757.74	0.0	-11.01	3.19	90.0	2.9959	69	157	28
2	7	1	61	-178.78	-756.83	0.0	-16.3	3.23	90.0	2.9979	70	149	292
2	7	1	62	-193.82	-756.48	0.0	-20.5	0.16	90.0	3.1182	71	195	124
2	7	1	63	-215.62	-755.05	0.0	-18.2	0.17	90.0	3.076	72	101	57
2	7	1	64	-236.12	-751.69	0.0	-11.72	1.87	90.0	2.9792	72	194	255
2	7	2	65	-257.83	-750.54	0.0	-13.93	0.32	90.0	3.0889	70	162	228
2	7	2	66	-278.68	-749.46	0.0	-24.14	1.07	90.0	3.0897	68	137	153
2	7	2	67	-301.54	-745.11	0.0	-5.17	0.2	90.0	2.9537	67	120	167
2	7	2	68	-326.07	-740.52	0.0	-1.54	0.22	90.0	2.9566	65	174	122
2	7	2	69	-343.45	-738.76	0.0	-10.17	2.03	90.0	3.0404	66	149	281
2	7	2	70	-361.09	-737.27	0.0	-20.58	0.26	90.0	3.0577	63	168	44
2	7	2	71	-374.09	-736.51	0.0	-11.21	1.17	90.0	3.0829	65	47	282
2	7	2	72	-374.45	-736.5	0.0	-6.78	0.8	90.0	3.1	67	71	234
2	7	2	73	-381.44	-736.27	0.0	-22.09	0.8	90.0	3.1093	66	181	236
2	7	2	74	-386.96	-736.42	0.0	-16.63	-0.27	90.0	3.1688	63	85	144
2	7	2	75	-397.85	-737.48	0.0	-12.59	-1.56	90.0	3.2391	64	195	183
2	7	2	76	-419.46	-742.06	0.0	-6.12	-1.74	90.0	3.3502	65	88	229
2	7	2	77	-424.68	-742.93	0.0	-18.35	-1.65	90.0	3.3073	62	51	86
2	7	2	78	-427.86	-743.43	0.0	-5.55	-1.61	90.0	3.2967	59	185	34
2	7	2	79	-446.39	-745.39	0.0	-11.77	-1.82	90.0	3.2468	60	119	272
2	7	2	80	-465.82	-749.29	0.0	-10.49	-1.47	90.0	3.3399	61	165	64
2	7	2	81	-471.11	-749.87	0.0	-12.51	-1.99	90.0	3.2505	63	152	123
2	7	2	82	-475.56	-750.38	0.0	-8.73	-0.58	90.0	3.2557	61	149	186
2	7	2	83	-490.3	-752.96	0.0	-16.17	-3.86	90.0	3.3151	62	128	283
2	7	2	84	-496.07	-754.77	0.0	-13.88	-1.25	90.0	3.4456	59	38	283
2	7	3	85	-517.05	-762.13	0.0	-8.63	-2.37	90.0	3.4788	61	121	85
2	7	3	86	-534.01	-765.73	0.0	-24.06	-2.23	90.0	3.3508	59	68	286
2	7	3	87	-534.08	-765.74	0.0	-18.84	-1.82	90.0	3.2616	58	131	33
2	7	3	88	-534.35	-765.79	0.0	-3.56	-0.73	90.0	3.3215	57	85	183
2	7	3	89	-544.83	-767.75	0.0	-24.54	-4.02	90.0	3.3268	57	123	279
2	7	3	90	-569.19	-772.21	0.0	-22.8	-0.58	90.0	3.3226	58	98	90
2	7	3	91	-573.74	-773.18	0.0	-17.68	-1.04	90.0	3.3518	60	158	226
2	7	3	92	-584.22	-774.63	0.0	-17.68	-3.2	90.0	3.2796	61	166	234
2	7	3	93	-590.06	-776.0	0.0	-9.87	-0.31	90.0	3.3721	58	188	111
2	7	3	94	-612.86	-779.84	0.0	-2.66	-2.18	90.0	3.3084	56	67	187
2	7	3	95	-629.96	-783.41	0.0	-23.43	-1.76	90.0	3.3473	57	73	240
2	7	3	96	-637.08	-783.97	0.0	-23.25	-1.95	90.0	3.2201	54	144	13
2	7	3	97	-658.81	-783.38	0.0	-16.27	0.24	90.0	3.1145	52	131	205
2	7	3	98	-665.03	-783.43	0.0	-21.55	-0.1	90.0	3.1488	53	85	278
2	7	3	99	-684.15	-786.02	0.0	-21.17	-1.72	90.0	3.2766	52	88	12
2	7	3	100	-693.49	-786.59	0.0	-14.85	-0.01	90.0	3.2025	49	161	85
2	7	3	101	-694.71	-786.54	0.0	-22.67	0.77	90.0	3.1	46	124	240
2	7	3	102	-704.84	-784.84	0.0	-22.32	3.76	90.0	2.9754	43	175	224
2	7	3	103	-725.32	-779.66	0.0	-1.48	1.21	90.0	2.8936	45	106	99
2	7	3	104	-730.34	-777.66	0.0	-3.85	7.33	90.0	2.7639	44	135	159
2	7	3	105	-739.03	-774.0	0.0	-1.87	3.35	90.0	2.7421	46	150	243
2	7	3	106	-739.12	-773.96	0.0	-1.73	6.49	90.0	2.7855	48	134	128
2	7	3	107	-743.5	-772.46	0.0	-11.51	6.81	90.0	2.8102	45	57	264
2	7	3	108	-749.47	-769.35	0.0	-3.31	9.46	90.0	2.6617	46	189	185
2	7	4	109	-764.5	-758.83	0.0	-2.92	13.9	90.0	2.531	45	189	240
2	7	4	110	-782.58	-743.86	0.0	-4.4	13.46	90.0	2.4499	47	21	132
2	7	4	111	-787.21	-740.36	0.0	-19.2	4.31	90.0	2.4944	45	104	9
2	7	4	112	-788.97	-738.78	0.0	-0.22	4.78	90.0	2.4105	44	19	53
2	7	4	113	-805.38	-727.13	0.0	-18.7	6.39	90.0	2.5242	41	82	250
2	7	4	114	-807.13	-725.6	0.0	-0.1	8.59	90.0	2.4218	39	17	137
2	7	4	115	-820.97	-710.54	0.0	-1.8	8.59	90.0	2.3142	36	94	40
2	7	4	116	-825.44	-704.05	0.0	-2.43	2.89	90.0	2.1735	38	125	75
2	7	4	117	-831.26	-693.77	0.0	-8.07	14.72	90.0	2.086	39	38	113
2	7	4	118	-831.72	-693.01	0.0	-7.53	6.35	90.0	2.1238	39	45	291
2	7	4	119	-837.44	-682.97	0.0	-6.84	6.07	90.0	2.088	40	123	182
2	7	4	120	-838.42	-681.34	0.0	-5.21	17.99	90.0	2.1135	40	4	282
2	7	4	121	-847.54	-664.96	0.0	-8.95	10.08	90.0	2.0787	40	112	277
2	7	4	122	-857.36	-646.76	0.0	-9.97	9.61	90.0	2.0659	39	185	82
2	7	4	123	-865.97	-628.37	0.0	-7.34	13.39	90.0	2.0085	37	178	30
2	7	4	124	-868.59	-623.32	0.0	-6.95	4.7	90.0	2.0489	38	15	156
2	7	4	125	-877.17	-606.74	0.0	-0.82	10.34	90.0	2.0485	39	174	105
2	7	4	126	-884.19	-589.54	0.0	-3.92	20.96	90.0	1.9583	41	81	70
2	7	4	127	-889.31	-568.97	0.0	-5.21	16.82	90.0	1.8147	43	22	39
2	7	4	128	-890.74	-561.98	0.0	-0.1	2.57	90.0	1.7727	40	84	65
2	7	4	129	-892.94	-550.07	0.0	-2.4	13.87	90.0	1.7535	38	91	148
2	7	4	130	-894.38	-537.32	0.0	-1.14	23.47	90.0	1.6836	36	175	278
2	7	4	131	-894.43	-537.1	0.0	-0.6	5.12	90.0	1.787	37	116	228
2	7	4	132	-895.63	-526.77	0.0	-2.64	13.64	90.0	1.6866	38	57	5
2	7	4	133	-899.74	-506.9	0.0	-4.03	11.99	90.0	1.7746	35	32	24
2	7	4	134	-900.6	-499.41	0.0	-2.58	21.23	90.0	1.6845	33	22	281
2	7	4	135	-901.69	-487.6	0.0	-1.16	22.71	90.0	1.6634	31	115	49
2	7	4	136	-904.11	-467.0	0.0	-0.05	10.44	90.0	1.6877	29	65	206
2	7	4	137	-904.23	-466.31	0.0	-0.55	0.16	90.0	1.7404	27	175	6
2	7	4	138	-904.39	-462.72	0.0	-0.91	1.54	90.0	1.6143	29	56	174
2	7	4	139	-902.73	-444.72	0.0	1.6	10.26	90.0	1.4789	29	116	74
2	7	4	140	-899.78	-428.36	0.0	2.36	18.54	90.0	1.3929	26	14	109
2	7	4	141	-894.47	-405.49	0.0	3.57	10.6	90.0	1.3424	26	54	166
2	7	4	142	-889.51	-385.79	0.0	2.36	20.71	90.0	1.3241	28	182	154
2	7	4	143	-886.67	-367.93	0.0	2.36	0.24	90.0	1.4131	30	169	250
2	7	4	144	-884.57	-352.66	0.0	3.33	10.77	90.0	1.4344	31	89	178
2	7	4	145	-882.94	-339.12	0.0	2.41	20.23	90.0	1.4507	33	150	119
2	7	4	146	-877.08	-317.3	0.0	3.61	13.87	90.0	1.3088	32	4	54
2	7	4	147	-872.43	-293.26	0.0	2.37	13.18	90.0	1.3798	29	51	201
2	7	4	148	-871.56	-284.43	0.0	1.34	18.88	90.0	1.4727	28	159	147
2	7	4	149	-869.21	-274.48	0.0	4.5	4.91	90.0	1.3381	27	57	241
2	7	4	150	-866.1	-260.97	0.0	1.87	23.73	90.0	1.3449	28	83	220
2	7	4	151	-862.33	-238.98	0.0	3.82	19.17	90.0	1.4008	25	103	113
2	7	4	152	-859.91	-220.37	0.0	2.83	20.77	90.0	1.4417	23	136	155
2	7	4	153	-859.6	-218.96	0.0	1.75	15.44	90.0	1.3516	21	183	90
2	7	4	154	-852.47	-198.02	0.0	6.55	2.92	90.0	1.2427	19	75	203
2	7	4	155	-846.18	-184.59	0.0	5.63	15.55	90.0	1.1326	18	162	45
2	7	4	156	-834.47	-162.88	0.0	1.33	18.68	90.0	1.0761	15	39	106
2	7	4	157	-825.72	-149.35	0.0	7.12	0.61	90.0	0.9968	13	50	125
2	7	4	158	-822.09	-143.65	0.0	3.58	6.6	90.0	1.0045	13	193	181
2	7	4	159	-812.62	-129.97	0.0	2.99	5.18	90.0	0.9652	11	110	55
2	7	4	160	-807.91	-122.97	0.0	11.76	19.84	90.0	0.979	10	72	163
2	7	4	161	-800.69	-111.66	0.0	9.66	2.76	90.0	1.0019	12	101	78
2	7	4	162	-794.1	-103.25	0.0	4.03	17.69	90.0	0.9064	14	143	73
2	7	4	163	-778.62	-88.49	0.0	7.11	15.68	90.0	0.7617	11	101	165
2	7	4	164	-775.87	-86.12	0.0	2.48	10.93	90.0	0.7107	13	128	296
2	7	4	165	-758.48	-68.94	0.0	6.07	4.2	90.0	0.7795	11	152	107
2	7	3	166	-746.9	-59.19	0.0	11.79	10.55	90.0	0.6998	10	173	87
2	7	3	167	-731.65	-46.36	0.0	3.82	12.59	90.0	0.6996	9	45	217
2	7	3	168	-715.5	-29.76	0.0	13.68	7.01	90.0	0.799	7	54	101
2	7	3	169	-699.74	-14.51	0.0	14.72	14.96	90.0	0.769	9	163	6
2	7	3	170	-689.12	-2.11	0.0	1.19	12.12	90.0	0.8626	6	25	278
2	7	3	171	-685.49	1.3	0.0	13.81	8.42	90.0	0.7542	5	90	67
2	7	3	172	-674.98	9.28	0.0	5.59	12.6	90.0	0.6487	6	148	263
2	7	3	173	-667.29	16.48	0.0	7.11	2.12	90.0	0.7525	4	106	81
2	7	3	174	-652.71	30.6	0.0	4.58	4.26	90.0	0.7697	5	102	226
2	7	3	175	-639.37	46.27	0.0	11.38	5.62	90.0	0.8654	3	77	192
2	7	3	176	-623.04	64.34	0.0	11.23	6.48	90.0	0.8359	4	81	130
2	7	3	177	-619.73	68.31	0.0	12.47	2.83	90.0	0.8768	5	126	57
2	7	3	178	-606.86	85.65	0.0	2.56	14.0	90.0	0.9323	7	80	138
2	7	3	179	-604.14	89.41	0.0	1.01	12.18	90.0	0.944	5	14	238
2	7	3	180	-591.87	105.76	0.0	14.48	14.24	90.0	0.9272	7	185	20
2	7	3	181	-590.97	106.69	0.0	13.3	6.31	90.0	0.7992	8	25	63
2	7	3	182	-583.42	117.21	0.0	7.78	1.18	90.0	0.9486	5	179	219
2	7	3	183	-569.19	135.13	0.0	0.62	5.67	90.0	0.8995	3	32	162
2	7	3	184	-565.79	139.11	0.0	8.52	16.0	90.0	0.8645	1	172	57
2	7	3	185	-565.26	139.79	0.0	7.97	19.08	90.0	0.9	3	9	293
2	7	3	186	-562.3	143.41	0.0	12.39	7.33	90.0	0.8871	2	161	212
2	7	3	187	-556.19	152.79	0.0	3.69	14.74	90.0	0.9935	1	117	115
2	7	3	188	-545.27	169.91	0.0	9.02	18.54	90.0	1.0031	1	10	108
2	7	3	189	-533.81	189.68	0.0	8.98	0.22	90.0	1.0453	1	186	47
2	7	3	190	-531.02	196.2	0.0	4.27	10.46	90.0	1.1658	1	130	200
2	7	3	191	-527.23	205.76	0.0	3.0	8.39	90.0	1.1933	3	65	47
2	7	3	192	-518.87	226.02	0.0	8.76	7.59	90.0	1.1797	4	99	281
2	7	3	193	-517.59	228.29	0.0	5.08	15.62	90.0	1.0559	3	72	115
2	7	3	194	-505.5	250.1	0.0	11.99	8.49	90.0	1.0649	4	101	197
2	7	2	195	-496.07	264.11	0.0	10.07	13.17	90.0	0.978	5	183	216
2	7	2	196	-494.11	267.88	0.0	0.69	21.54	90.0	1.0926	5	24	194
2	7	2	197	-480.85	286.31	0.0	13.4	16.67	90.0	0.9473	7	80	64
2	7	2	198	-479.37	288.38	0.0	7.61	11.83	90.0	0.9499	4	141	19
2	7	2	199	-469.61	299.94	0.0	8.69	15.2	90.0	0.8695	6	113	163
2	7	2	200	-460.71	309.88	0.0	8.29	12.46	90.0	0.8399	3	165	189
2	7	2	201	-445.83	326.84	0.0	2.67	12.53	90.0	0.851	3	189	243
2	7	2	202	-430.07	344.67	0.0	1.25	5.26	90.0	0.8466	1	66	193
2	7	2	203	-418.65	356.43	0.0	0.1	13.89	90.0	0.8003	2	171	255
2	7	2	204	-418.45	356.68	0.0	9.08	0.84	90.0	0.8915	1	133	50
2	7	2	205	-405.95	371.57	0.0	9.81	6.55	90.0	0.8727	1	122	210
2	7	2	206	-397.99	383.65	0.0	2.99	3.07	90.0	0.9879	1	135	235
2	7	2	207	-395.78	388.3	0.0	8.21	5.71	90.0	1.1265	1	162	134
2	7	2	208	-390.46	405.05	0.0	5.69	20.41	90.0	1.2635	2	120	186
2	7	2	209	-386.72	413.8	0.0	9.73	11.68	90.0	1.1664	1	169	248
2	7	2	210	-380.69	424.09	0.0	7.56	15.34	90.0	1.0413	1	169	105
2	7	2	211	-374.85	433.12	0.0	1.83	9.44	90.0	0.9964	1	29	300
2	7	2	212	-368.29	445.2	0.0	11.52	16.16	90.0	1.0735	1	179	38
2	7	2	213	-368.22	445.32	0.0	9.31	7.7	90.0	1.0098	1	71	218
2	7	2	214	-366.13	449.75	0.0	10.17	18.36	90.0	1.13	1	32	262
2	7	2	215	-355.0	468.99	0.0	10.91	13.38	90.0	1.0463	2	0	263
2	7	2	216	-353.2	471.76	0.0	12.15	19.56	90.0	0.9952	1	120	37
2	7	2	217	-340.2	490.8	0.0	8.97	7.0	90.0	0.9717	3	56	116
2	7	2	218	-336.03	496.94	0.0	1.45	9.19	90.0	0.9748	3	113	101
2	7	2	219	-330.22	505.39	0.0	14.05	14.14	90.0	0.9677	2	74	265
2	7	2	220	-318.46	520.75	0.0	8.05	11.32	90.0	0.9173	3	72	227
2	7	2	221	-312.11	528.58	0.0	3.6	13.38	90.0	0.8896	3	165	143
2	7	2	222	-298.54	545.8	0.0	12.96	14.26	90.0	0.9036	1	13	21
2	7	2	223	-286.61	557.29	0.0	2.89	9.39	90.0	0.7665	1	128	155
2	7	2	224	-274.14	566.32	0.0	1.29	1.23	90.0	0.6268	2	189	115
2	7	2	225	-269.64	569.37	0.0	2.52	1.08	90.0	0.595	1	1	136
2	7	2	226	-256.06	580.54	0.0	6.93	1.77	90.0	0.6884	2	101	41
2	7	2	227	-251.78	583.68	0.0	12.95	6.8	90.0	0.6341	2	200	287
2	7	1	228	-239.94	591.6	0.0	17.42	10.11	90.0	0.5889	4	98	43
2	7	1	229	-239.34	591.96	0.0	3.4	5.24	90.0	0.551	2	36	296
2	7	1	230	-226.99	599.46	0.0	18.14	2.72	90.0	0.5456	1	91	249
2	7	1	231	-220.89	604.33	0.0	11.25	1.74	90.0	0.6737	1	44	116
2	7	1	232	-217.59	606.76	0.0	0.27	0.73	90.0	0.6357	1	181	261
2	7	1	233	-213.35	609.06	0.0	14.28	3.56	90.0	0.4957	1	11	25
2	7	1	234	-210.31	610.59	0.0	2.58	9.4	90.0	0.4672	2	32	105
2	7	1	235	-187.64	620.31	0.0	15.55	3.71	90.0	0.4049	1	114	262
2	7	1	236	-184.01	621.91	0.0	13.18	4.93	90.0	0.4161	2	8	250
2	7	1	237	-178.64	625.27	0.0	2.74	9.81	90.0	0.5594	3	163	202
2	7	1	238	-160.96	638.37	0.0	9.02	3.94	90.0	0.6376	5	97	169
2	7	1	239	-141.7	651.42	0.0	2.39	3.92	90.0	0.5953	5	179	13
2	7	1	240	-124.09	667.65	0.0	15.02	10.79	90.0	0.7448	6	135	158
2	7	1	241	-117.47	674.37	0.0	13.36	3.54	90.0	0.7924	5	162	182
2	7	1	242	-105.42	685.75	0.0	4.32	7.33	90.0	0.7574	6	50	117
2	7	1	243	-103.53	687.86	0.0	1.97	4.74	90.0	0.8404	3	152	30
